WGTP,PWGTP,HINCP,PINCP,OCPIP,TAXAMT,RNTP,AGEP,GRPIP,TEN,SEX,RACAIAN,RACASN,RACWHT,RACBLK,PUMA,ST,PUMA_NAME
51,51,0,0,0,2750,0,71,0,1,1,0,0,1,0,01202,37,Wake County
81,81,29700,29700,52,1550,0,87,0,1,2,0,0,1,0,01202,37,Wake County
194,194,18700,1200,101,7500,0,60,0,1,2,0,0,1,0,01202,37,Wake County
194,187,18700,17500,101,7500,0,60,0,1,1,0,0,1,0,01202,37,Wake County
62,62,216200,66200,5,3650,0,66,0,2,1,0,0,1,0,01201,37,Wake County
62,57,216200,150000,5,3650,0,56,0,2,2,0,0,1,0,01201,37,Wake County
68,67,25000,25000,0,-1,1100,51,63,3,1,0,0,1,0,01201,37,Wake County
258,259,86600,15600,0,-1,700,58,12,3,2,0,0,0,1,01201,37,Wake County
258,234,86600,71000,0,-1,700,54,12,3,1,0,0,0,1,01201,37,Wake County
56,56,0,0,0,5250,0,87,0,2,1,0,0,1,0,01202,37,Wake County
56,65,0,-19999,0,5250,0,11,0,2,1,0,0,1,0,01202,37,Wake County
51,52,58300,58300,15,1250,0,71,0,2,2,0,0,1,0,01201,37,Wake County
93,93,52000,52000,28,1650,0,33,0,1,2,0,0,1,0,01202,37,Wake County
100,99,167400,28100,12,3050,0,67,0,1,2,0,0,1,0,01202,37,Wake County
100,109,167400,139300,12,3050,0,73,0,1,1,0,0,1,0,01202,37,Wake County
552,552,78400,30000,0,-1,1200,41,22,3,1,0,0,0,1,01202,37,Wake County
552,548,78400,2000,0,-1,1200,35,22,3,2,0,0,0,1,01202,37,Wake County
552,529,78400,-19999,0,-1,1200,4,22,3,2,0,0,0,1,01202,37,Wake County
552,634,78400,-19999,0,-1,1200,1,22,3,1,0,0,0,1,01202,37,Wake County
552,526,78400,46400,0,-1,1200,66,22,3,2,0,0,0,1,01202,37,Wake County
25,24,48000,24000,0,-1,760,28,21,3,1,0,1,0,0,01201,37,Wake County
25,51,48000,24000,0,-1,760,28,21,3,2,0,1,0,0,01201,37,Wake County
25,54,48000,-19999,0,-1,760,2,21,3,2,0,1,0,0,01201,37,Wake County
56,56,197500,94500,2,2150,0,48,0,2,1,0,0,1,0,01202,37,Wake County
56,55,197500,103000,2,2150,0,43,0,2,2,0,0,1,0,01202,37,Wake County
121,121,9000,5000,0,-1,500,21,76,3,1,0,0,1,0,01201,37,Wake County
121,174,9000,3500,0,-1,500,23,76,3,1,0,0,1,0,01201,37,Wake County
121,109,9000,500,0,-1,500,21,76,3,1,1,0,1,0,01201,37,Wake County
89,90,117600,48600,20,4050,0,66,0,1,1,0,0,1,0,01202,37,Wake County
89,56,117600,69000,20,4050,0,49,0,1,2,0,0,0,0,01202,37,Wake County
97,97,102100,47100,16,2550,0,70,0,1,2,0,0,1,0,01202,37,Wake County
97,145,102100,55000,16,2550,0,51,0,1,2,0,0,1,0,01202,37,Wake County
141,140,41000,41000,0,-1,750,27,25,3,2,0,0,1,0,01201,37,Wake County
95,95,298000,298000,8,3850,0,54,0,1,2,0,0,1,0,01201,37,Wake County
84,84,492000,492000,0,-1,2300,36,6,3,1,0,0,1,0,01202,37,Wake County
53,53,172500,172500,5,3050,0,45,0,2,1,0,0,1,0,01201,37,Wake County
44,44,235600,159600,2,2250,0,46,0,2,2,0,0,1,0,01202,37,Wake County
44,57,235600,76000,2,2250,0,47,0,2,1,0,0,1,0,01202,37,Wake County
99,99,177000,177000,9,2850,0,52,0,1,1,0,0,1,0,01201,37,Wake County
99,108,177000,0,9,2850,0,57,0,1,2,0,0,1,0,01201,37,Wake County
99,129,177000,0,9,2850,0,24,0,1,2,0,0,1,0,01201,37,Wake County
53,54,99600,18600,0,-1,0,64,0,4,2,0,0,1,0,01201,37,Wake County
53,70,99600,81000,0,-1,0,67,0,4,2,0,0,1,0,01201,37,Wake County
50,49,65000,32000,12,3050,0,80,0,2,1,0,0,1,0,01202,37,Wake County
50,56,65000,33000,12,3050,0,67,0,2,2,0,0,1,0,01202,37,Wake County
239,238,66200,38400,0,-1,1200,53,26,3,2,0,0,0,1,01201,37,Wake County
239,264,66200,13400,0,-1,1200,21,26,3,1,0,0,0,1,01201,37,Wake County
239,362,66200,0,0,-1,1200,18,26,3,2,0,0,0,1,01201,37,Wake County
239,359,66200,14400,0,-1,1200,69,26,3,2,0,0,0,1,01201,37,Wake County
119,119,50000,0,0,-1,950,49,25,3,2,0,0,0,0,01202,37,Wake County
119,161,50000,50000,0,-1,950,43,25,3,1,0,0,0,0,01202,37,Wake County
119,109,50000,0,0,-1,950,17,25,3,2,0,0,0,0,01202,37,Wake County
119,139,50000,-19999,0,-1,950,11,25,3,1,0,0,0,0,01202,37,Wake County
119,224,50000,-19999,0,-1,950,2,25,3,1,0,0,0,0,01202,37,Wake County
45,46,218000,68000,20,14500,0,37,0,1,2,0,0,0,1,01201,37,Wake County
45,56,218000,150000,20,14500,0,37,0,1,1,0,0,0,1,01201,37,Wake County
45,44,218000,-19999,20,14500,0,1,0,1,2,0,0,0,1,01201,37,Wake County
46,46,93800,2800,42,14500,0,46,0,1,2,0,0,1,0,01201,37,Wake County
46,54,93800,91000,42,14500,0,46,0,1,1,0,0,1,0,01201,37,Wake County
46,55,93800,-19999,42,14500,0,13,0,1,1,0,0,1,0,01201,37,Wake County
46,55,93800,-19999,42,14500,0,10,0,1,1,0,0,1,0,01201,37,Wake County
46,47,93800,-19999,42,14500,0,9,0,1,2,0,0,1,0,01201,37,Wake County
244,245,70000,70000,0,-1,1300,33,23,3,1,0,0,1,0,01201,37,Wake County
82,82,26000,26000,101,7500,0,60,0,1,2,0,0,1,0,01202,37,Wake County
87,86,186400,53800,11,2550,0,44,0,1,1,0,0,1,0,01202,37,Wake County
87,68,186400,132600,11,2550,0,44,0,1,2,0,0,1,0,01202,37,Wake County
87,65,186400,-19999,11,2550,0,14,0,1,1,0,0,1,0,01202,37,Wake County
87,66,186400,-19999,11,2550,0,11,0,1,1,0,0,1,0,01202,37,Wake County
94,94,46900,46900,32,925,0,46,0,1,1,0,0,1,0,01201,37,Wake County
214,214,94100,42000,0,-1,700,29,9,3,2,0,0,1,0,01201,37,Wake County
214,212,94100,24000,0,-1,700,27,9,3,2,0,0,1,0,01201,37,Wake County
214,291,94100,18100,0,-1,700,25,9,3,2,0,0,1,0,01201,37,Wake County
214,280,94100,10000,0,-1,700,23,9,3,1,0,0,0,1,01201,37,Wake County
53,53,21000,21000,65,1650,0,50,0,1,2,0,0,0,1,01201,37,Wake County
53,72,21000,-19999,65,1650,0,11,0,1,2,0,0,0,1,01201,37,Wake County
64,64,71500,34000,5,1350,0,72,0,2,1,0,0,1,0,01202,37,Wake County
64,62,71500,37500,5,1350,0,70,0,2,2,0,0,1,0,01202,37,Wake County
85,85,85000,40000,22,1650,0,37,0,1,1,0,0,1,0,01202,37,Wake County
85,92,85000,45000,22,1650,0,37,0,1,2,0,0,1,0,01202,37,Wake County
85,95,85000,-19999,22,1650,0,4,0,1,1,0,0,1,0,01202,37,Wake County
206,206,78900,56000,0,-1,1300,28,21,3,1,0,0,1,1,01201,37,Wake County
206,126,78900,22900,0,-1,1300,28,21,3,2,0,1,1,0,01201,37,Wake County
87,87,50000,50000,5,425,0,61,0,2,1,0,0,1,0,01202,37,Wake County
87,94,50000,0,5,425,0,61,0,2,2,0,0,1,0,01202,37,Wake County
194,194,110000,65000,9,925,0,61,0,1,2,0,0,0,1,01201,37,Wake County
194,416,110000,45000,9,925,0,41,0,1,1,0,0,0,1,01201,37,Wake County
12,11,37400,20000,0,-1,850,19,30,3,1,1,0,1,0,01201,37,Wake County
12,26,37400,17400,0,-1,850,18,30,3,1,0,0,1,0,01201,37,Wake County
42,42,69500,45500,24,3550,0,33,0,1,1,0,0,1,0,01201,37,Wake County
42,73,69500,24000,24,3550,0,33,0,1,2,0,0,1,0,01201,37,Wake County
42,66,69500,-19999,24,3550,0,0,0,1,1,0,0,1,0,01201,37,Wake County
212,212,36000,36000,0,-1,1000,65,38,3,2,0,0,0,1,01201,37,Wake County
53,53,155000,155000,14,14500,0,44,0,2,1,0,0,1,0,01201,37,Wake County
44,44,150000,0,6,3050,0,45,0,2,2,0,0,1,0,01202,37,Wake County
44,56,150000,150000,6,3050,0,46,0,2,1,0,0,1,0,01202,37,Wake County
44,52,150000,-19999,6,3050,0,14,0,2,1,0,0,1,0,01202,37,Wake County
94,94,197500,197500,2,75,0,72,0,2,2,0,0,1,0,01202,37,Wake County
49,50,68000,68000,0,-1,1700,23,31,3,2,0,0,1,0,01201,37,Wake County
132,132,79200,19000,0,-1,1600,24,29,3,2,0,0,1,0,01201,37,Wake County
132,161,79200,40000,0,-1,1600,28,29,3,2,0,0,1,0,01201,37,Wake County
132,182,79200,20200,0,-1,1600,22,29,3,2,0,1,0,0,01201,37,Wake County
81,81,62300,62300,27,2550,0,67,0,1,2,0,0,1,0,01202,37,Wake County
124,124,900,900,0,-1,1100,31,101,3,1,0,0,1,0,01201,37,Wake County
124,173,900,0,0,-1,1100,20,101,3,2,0,0,1,0,01201,37,Wake County
92,92,72000,72000,20,2050,0,55,0,1,2,0,0,1,0,01201,37,Wake County
47,47,250800,206800,3,3550,0,75,0,2,1,0,0,1,0,01201,37,Wake County
47,43,250800,44000,3,3550,0,75,0,2,2,0,0,1,0,01201,37,Wake County
54,54,7000,2000,0,-1,860,21,101,3,2,0,1,0,0,01201,37,Wake County
54,65,7000,0,0,-1,860,21,101,3,1,0,0,0,1,01201,37,Wake County
54,79,7000,3000,0,-1,860,21,101,3,2,0,0,1,0,01201,37,Wake County
54,77,7000,2000,0,-1,860,20,101,3,2,0,1,0,0,01201,37,Wake County
42,41,257000,7000,17,14500,0,48,0,1,2,0,0,1,0,01201,37,Wake County
42,48,257000,250000,17,14500,0,48,0,1,1,0,0,1,0,01201,37,Wake County
42,46,257000,0,17,14500,0,15,0,1,2,0,0,1,0,01201,37,Wake County
42,51,257000,-19999,17,14500,0,14,0,1,1,0,0,1,0,01201,37,Wake County
54,54,9600,9600,0,-1,450,66,69,3,2,0,0,0,1,01201,37,Wake County
195,196,73000,73000,22,1750,0,44,0,1,2,0,0,1,0,01202,37,Wake County
52,52,494000,494000,15,14500,0,60,0,1,1,0,0,1,0,01201,37,Wake County
54,54,200600,100600,5,4750,0,41,0,2,1,0,0,1,0,01201,37,Wake County
54,47,200600,100000,5,4750,0,36,0,2,2,0,0,1,0,01201,37,Wake County
54,44,200600,-19999,5,4750,0,2,0,2,2,0,0,1,0,01201,37,Wake County
98,98,486000,486000,5,2350,0,52,0,1,1,0,0,1,0,01201,37,Wake County
98,86,486000,0,5,2350,0,45,0,1,2,0,0,1,0,01201,37,Wake County
98,102,486000,0,5,2350,0,15,0,1,1,0,0,1,0,01201,37,Wake County
52,52,149000,73000,14,3050,0,37,0,1,2,0,0,1,0,01201,37,Wake County
52,45,149000,76000,14,3050,0,33,0,1,2,0,1,0,0,01201,37,Wake County
86,87,46000,16000,0,-1,1200,36,35,3,1,0,0,1,0,01202,37,Wake County
86,67,46000,30000,0,-1,1200,34,35,3,2,0,0,1,0,01202,37,Wake County
131,131,87600,27600,0,-1,1200,28,19,3,1,0,0,1,0,01202,37,Wake County
131,102,87600,51000,0,-1,1200,25,19,3,2,0,0,1,0,01202,37,Wake County
131,190,87600,9000,0,-1,1200,18,19,3,2,0,0,1,0,01202,37,Wake County
60,60,368000,220000,14,6500,0,57,0,1,1,0,0,1,0,01201,37,Wake County
60,51,368000,148000,14,6500,0,48,0,1,2,0,0,1,0,01201,37,Wake County
22,22,38000,38000,0,-1,950,25,34,3,1,0,1,0,0,01201,37,Wake County
55,55,94600,66000,4,825,0,63,0,2,1,0,1,0,0,01202,37,Wake County
55,53,94600,15600,4,825,0,55,0,2,2,0,1,0,0,01202,37,Wake County
55,84,94600,-19999,4,825,0,13,0,2,1,0,1,0,0,01202,37,Wake County
55,62,94600,13000,4,825,0,78,0,2,1,0,1,0,0,01202,37,Wake County
44,44,201300,82000,8,2050,0,45,0,1,2,0,0,1,0,01202,37,Wake County
44,56,201300,119000,8,2050,0,46,0,1,1,0,0,1,0,01202,37,Wake County
44,59,201300,300,8,2050,0,16,0,1,1,0,0,1,0,01202,37,Wake County
44,50,201300,-19999,8,2050,0,14,0,1,2,0,0,1,0,01202,37,Wake County
146,146,32700,10800,0,-1,470,93,23,3,2,0,0,0,1,01201,37,Wake County
146,158,32700,21900,0,-1,470,74,23,3,2,0,0,0,1,01201,37,Wake County
85,84,54300,54300,0,-1,1000,80,24,3,2,0,0,1,0,01202,37,Wake County
200,200,74400,74400,0,-1,2200,71,35,3,1,0,0,1,0,01202,37,Wake County
43,42,75000,75000,0,-1,1400,25,23,3,2,0,0,1,0,01201,37,Wake County
140,140,210000,210000,0,-1,980,60,10,3,1,1,0,0,0,01202,37,Wake County
122,122,88900,36000,0,-1,1100,37,19,3,2,0,0,0,1,01202,37,Wake County
122,127,88900,52900,0,-1,1100,38,19,3,1,0,0,0,1,01202,37,Wake County
122,146,88900,-19999,0,-1,1100,7,19,3,1,0,0,0,1,01202,37,Wake County
64,64,75000,45000,0,-1,1200,23,21,3,1,0,0,1,0,01202,37,Wake County
64,70,75000,30000,0,-1,1200,24,21,3,2,0,0,1,0,01202,37,Wake County
130,130,2000,2000,0,-1,1500,26,101,3,1,0,0,1,0,01202,37,Wake County
53,52,144000,123400,5,3050,0,73,0,2,1,0,0,1,0,01202,37,Wake County
53,50,144000,20600,5,3050,0,72,0,2,2,0,0,1,0,01202,37,Wake County
140,140,51000,51000,0,-1,1100,24,27,3,2,0,0,1,0,01201,37,Wake County
51,51,240000,240000,3,1750,0,36,0,2,2,0,0,1,0,01201,37,Wake County
44,44,72390,25850,30,1850,0,47,0,1,2,0,0,1,0,01202,37,Wake County
44,57,72390,46540,30,1850,0,48,0,1,1,0,0,1,0,01202,37,Wake County
44,44,26500,26500,46,1550,0,75,0,1,1,0,0,1,0,01202,37,Wake County
50,49,93400,14900,8,4050,0,76,0,2,1,0,0,1,0,01201,37,Wake County
50,55,93400,78500,8,4050,0,73,0,2,2,0,0,1,0,01201,37,Wake County
68,69,351000,291000,11,8500,0,30,0,1,1,0,0,1,0,01201,37,Wake County
68,47,351000,60000,11,8500,0,28,0,1,2,0,0,1,0,01201,37,Wake County
46,47,116000,104000,20,2050,0,54,0,1,1,0,0,1,0,01201,37,Wake County
46,51,116000,12000,20,2050,0,56,0,1,2,0,0,1,0,01201,37,Wake County
46,51,116000,-19999,20,2050,0,7,0,1,1,0,0,1,0,01201,37,Wake County
57,57,70000,36000,0,-1,1200,23,23,3,2,1,0,1,0,01202,37,Wake County
57,59,70000,34000,0,-1,1200,22,23,3,2,1,0,1,0,01202,37,Wake County
33,33,14500,14500,0,-1,1400,72,101,3,2,0,0,1,0,01201,37,Wake County
83,83,166900,55400,11,14500,0,71,0,2,1,0,0,1,0,01202,37,Wake County
83,80,166900,111500,11,14500,0,68,0,2,2,0,0,1,0,01202,37,Wake County
57,57,103400,24400,9,275,0,69,0,1,2,0,0,0,1,01201,37,Wake County
57,91,103400,75000,9,275,0,58,0,1,2,0,0,0,1,01201,37,Wake County
57,81,103400,4000,9,275,0,19,0,1,2,0,0,0,1,01201,37,Wake County
46,46,250000,0,5,5250,0,49,0,2,2,0,0,1,0,01201,37,Wake County
46,54,250000,250000,5,5250,0,49,0,2,1,0,0,1,0,01201,37,Wake County
46,51,250000,0,5,5250,0,16,0,2,2,0,0,1,0,01201,37,Wake County
46,48,250000,-19999,5,5250,0,14,0,2,2,0,0,1,0,01201,37,Wake County
102,103,129000,49000,0,-1,1000,25,10,3,1,0,0,1,0,01202,37,Wake County
102,79,129000,80000,0,-1,1000,25,10,3,2,0,0,1,0,01202,37,Wake County
45,45,7000,7000,101,2050,0,80,0,2,2,0,0,1,0,01201,37,Wake County
371,371,21900,21900,46,675,0,66,0,1,1,0,0,1,0,01201,37,Wake County
53,53,138800,123800,22,14500,0,46,0,1,1,0,0,1,0,01201,37,Wake County
53,37,138800,0,22,14500,0,40,0,1,2,0,0,1,0,01201,37,Wake County
53,35,138800,-19999,22,14500,0,7,0,1,1,0,0,1,0,01201,37,Wake County
53,55,138800,-19999,22,14500,0,3,0,1,2,0,0,1,0,01201,37,Wake County
53,59,138800,15000,22,14500,0,87,0,1,2,0,0,1,0,01201,37,Wake County
58,58,156300,92000,29,3550,0,52,0,1,1,0,0,1,0,01201,37,Wake County
58,45,156300,64000,29,3550,0,48,0,1,2,0,0,1,0,01201,37,Wake County
58,35,156300,300,29,3550,0,19,0,1,2,0,0,1,0,01201,37,Wake County
58,26,156300,0,29,3550,0,18,0,1,1,0,0,1,0,01201,37,Wake County
58,26,156300,0,29,3550,0,16,0,1,2,0,0,1,0,01201,37,Wake County
153,153,18800,5500,0,-1,680,55,43,3,1,0,0,1,0,01202,37,Wake County
153,157,18800,13300,0,-1,680,54,43,3,2,0,0,1,0,01202,37,Wake County
146,146,14100,14000,0,-1,850,30,81,3,1,0,0,0,1,01201,37,Wake County
146,123,14100,100,0,-1,850,27,81,3,2,0,0,0,1,01201,37,Wake County
146,113,14100,-19999,0,-1,850,4,81,3,2,0,0,0,1,01201,37,Wake County
75,75,74200,74200,10,3250,0,73,0,2,2,0,0,1,0,01202,37,Wake County
76,75,42700,42700,21,1250,0,80,0,2,2,0,0,1,0,01202,37,Wake County
48,48,163800,143700,0,-1,1100,74,10,3,2,0,0,1,0,01202,37,Wake County
48,77,163800,20100,0,-1,1100,45,10,3,1,0,0,1,0,01202,37,Wake County
44,44,115000,115000,12,2250,0,57,0,1,2,0,1,0,0,01202,37,Wake County
54,54,72000,46000,17,625,0,60,0,1,2,0,0,1,0,01202,37,Wake County
54,30,72000,26000,17,625,0,71,0,1,1,1,0,1,0,01202,37,Wake County
54,101,72000,0,17,625,0,15,0,1,2,1,0,1,1,01202,37,Wake County
54,86,72000,-19999,17,625,0,12,0,1,1,1,0,1,1,01202,37,Wake County
156,157,22000,2000,0,-1,1200,30,77,3,1,0,0,1,0,01201,37,Wake County
156,230,22000,20000,0,-1,1200,28,77,3,1,0,0,1,0,01201,37,Wake County
89,90,136500,128500,9,1450,0,68,0,1,1,0,0,1,0,01202,37,Wake County
89,86,136500,8000,9,1450,0,66,0,1,2,0,0,1,0,01202,37,Wake County
88,89,90000,90000,0,-1,1700,40,24,3,2,0,0,1,0,01202,37,Wake County
89,89,41000,27000,0,-1,1100,54,37,3,2,0,0,0,1,01201,37,Wake County
89,139,41000,14000,0,-1,1100,16,37,3,2,0,0,0,1,01201,37,Wake County
66,66,29200,23600,0,-1,900,41,40,3,1,0,0,1,0,01202,37,Wake County
66,61,29200,5600,0,-1,900,37,40,3,2,0,0,1,0,01202,37,Wake County
66,60,29200,-19999,0,-1,900,6,40,3,1,0,0,1,0,01202,37,Wake County
70,71,114000,70000,0,-1,1200,30,15,3,2,0,0,1,0,01201,37,Wake County
70,66,114000,44000,0,-1,1200,30,15,3,1,0,0,1,0,01201,37,Wake County
45,45,65700,32500,0,-1,1200,23,24,3,1,0,0,1,0,01201,37,Wake County
45,65,65700,13200,0,-1,1200,23,24,3,1,0,0,0,0,01201,37,Wake County
45,104,65700,20000,0,-1,1200,21,24,3,1,0,0,1,0,01201,37,Wake County
135,135,62500,62500,8,2750,0,87,0,2,2,0,0,1,0,01202,37,Wake County
169,169,32000,32000,0,-1,800,63,34,3,1,0,0,0,0,01201,37,Wake County
136,136,132000,68000,7,3050,0,66,0,2,1,0,0,0,1,01201,37,Wake County
136,164,132000,64000,7,3050,0,65,0,2,2,0,0,0,1,01201,37,Wake County
303,303,38000,0,12,1150,0,43,0,2,2,0,0,1,0,01201,37,Wake County
303,335,38000,38000,12,1150,0,44,0,2,1,0,0,1,0,01201,37,Wake County
52,51,110400,53400,8,5750,0,85,0,2,2,0,0,1,0,01202,37,Wake County
52,78,110400,57000,8,5750,0,60,0,2,2,0,0,1,0,01202,37,Wake County
190,190,17000,7000,0,-1,1400,22,101,3,1,0,0,1,0,01202,37,Wake County
190,268,17000,10000,0,-1,1400,22,101,3,1,0,0,1,0,01202,37,Wake County
39,39,622000,510000,3,2350,0,24,0,1,1,0,0,1,0,01202,37,Wake County
39,69,622000,25000,3,2350,0,39,0,1,1,0,0,1,0,01202,37,Wake County
39,83,622000,87000,3,2350,0,27,0,1,1,0,0,1,0,01202,37,Wake County
98,98,154000,140000,0,-1,1600,62,14,3,2,0,0,1,0,01201,37,Wake County
98,103,154000,14000,0,-1,1600,25,14,3,2,0,0,1,0,01201,37,Wake County
57,58,42000,42000,31,5250,0,49,0,2,1,0,0,1,0,01201,37,Wake County
57,55,42000,0,31,5250,0,51,0,2,1,0,0,1,0,01201,37,Wake County
401,401,60000,60000,8,2350,0,55,0,2,2,0,0,0,1,01201,37,Wake County
401,432,60000,0,8,2350,0,58,0,2,1,0,0,0,1,01201,37,Wake County
60,60,490500,2000,9,3350,0,50,0,1,2,0,0,1,0,01201,37,Wake County
60,52,490500,486000,9,3350,0,51,0,1,1,0,0,1,0,01201,37,Wake County
60,71,490500,0,9,3350,0,20,0,1,2,0,0,1,0,01201,37,Wake County
60,72,490500,2500,9,3350,0,18,0,1,1,0,0,1,0,01201,37,Wake County
60,49,490500,-19999,9,3350,0,14,0,1,2,0,0,1,0,01201,37,Wake County
32,31,66000,60000,38,1450,0,27,0,1,1,0,0,1,0,01202,37,Wake County
32,58,66000,0,38,1450,0,31,0,1,2,0,0,1,0,01202,37,Wake County
32,62,66000,-19999,38,1450,0,1,0,1,1,0,0,1,0,01202,37,Wake County
32,54,66000,6000,38,1450,0,31,0,1,2,0,0,1,0,01202,37,Wake County
35,35,69600,64600,0,-1,1500,45,29,3,2,0,0,0,0,01202,37,Wake County
35,44,69600,5000,0,-1,1500,21,29,3,1,0,0,0,0,01202,37,Wake County
35,32,69600,0,0,-1,1500,16,29,3,2,0,0,0,0,01202,37,Wake County
113,113,275200,195200,6,3950,0,34,0,1,1,0,0,1,0,01201,37,Wake County
113,79,275200,80000,6,3950,0,26,0,1,2,0,0,1,0,01201,37,Wake County
88,87,387300,287300,5,2550,0,67,0,1,1,0,0,1,0,01202,37,Wake County
88,92,387300,100000,5,2550,0,62,0,1,2,0,0,1,0,01202,37,Wake County
81,80,59500,59000,0,-1,1900,35,41,3,1,0,0,1,0,01202,37,Wake County
81,90,59500,500,0,-1,1900,33,41,3,2,0,0,1,0,01202,37,Wake County
81,72,59500,-19999,0,-1,1900,0,41,3,2,0,0,1,0,01202,37,Wake County
60,61,65000,65000,0,-1,910,31,18,3,1,0,1,0,0,01201,37,Wake County
26,27,65000,65000,29,1750,0,27,0,1,2,1,0,1,0,01201,37,Wake County
78,79,163800,71100,2,1450,0,85,0,2,2,0,0,1,0,01202,37,Wake County
78,72,163800,92700,2,1450,0,87,0,2,1,0,0,1,0,01202,37,Wake County
81,82,7000,7000,36,875,0,75,0,2,2,0,0,1,0,01202,37,Wake County
247,247,18200,18200,0,-1,430,39,50,3,2,0,0,0,1,01201,37,Wake County
247,192,18200,0,0,-1,430,22,50,3,1,0,0,0,1,01201,37,Wake County
247,282,18200,-19999,0,-1,430,8,50,3,1,0,0,0,1,01201,37,Wake County
247,198,18200,0,0,-1,430,19,50,3,1,0,0,0,1,01201,37,Wake County
51,51,501000,486000,5,4150,0,39,0,1,1,0,0,1,0,01202,37,Wake County
51,56,501000,15000,5,4150,0,37,0,1,2,0,0,1,0,01202,37,Wake County
51,50,501000,-19999,5,4150,0,9,0,1,2,0,0,1,0,01202,37,Wake County
51,52,501000,-19999,5,4150,0,7,0,1,1,0,0,1,0,01202,37,Wake County
51,56,501000,-19999,5,4150,0,0,0,1,1,0,0,1,0,01202,37,Wake County
243,243,40000,40000,0,-1,1100,42,35,3,2,0,0,0,1,01202,37,Wake County
243,301,40000,-19999,0,-1,1100,8,35,3,1,0,0,0,1,01202,37,Wake County
243,301,40000,-19999,0,-1,1100,6,35,3,1,0,0,0,1,01202,37,Wake County
59,59,80000,80000,28,3250,0,34,0,1,2,0,0,1,0,01201,37,Wake County
47,48,14400,14400,0,-1,300,66,30,3,2,0,0,1,0,01202,37,Wake County
52,52,63000,63000,32,3850,0,60,0,1,2,0,0,1,0,01202,37,Wake County
88,89,81000,81000,21,2550,0,51,0,1,1,0,0,1,0,01202,37,Wake County
83,84,205000,0,15,3550,0,41,0,1,2,0,0,1,0,01202,37,Wake County
83,81,205000,205000,15,3550,0,42,0,1,1,0,0,1,0,01202,37,Wake County
83,79,205000,-19999,15,3550,0,10,0,1,2,0,0,1,0,01202,37,Wake County
83,79,205000,-19999,15,3550,0,6,0,1,2,0,0,1,0,01202,37,Wake County
306,306,36000,36000,0,-1,1300,62,49,3,1,0,0,0,1,01202,37,Wake County
57,57,104160,60700,5,1550,0,63,0,2,2,0,0,1,0,01201,37,Wake County
57,58,104160,38020,5,1550,0,73,0,2,1,0,0,1,0,01201,37,Wake County
57,35,104160,5440,5,1550,0,15,0,2,2,0,1,0,0,01201,37,Wake County
244,243,125000,100000,31,14500,0,33,0,1,1,0,0,1,0,01202,37,Wake County
244,285,125000,25000,31,14500,0,33,0,1,2,0,0,1,0,01202,37,Wake County
244,260,125000,-19999,31,14500,0,5,0,1,1,0,0,1,0,01202,37,Wake County
244,227,125000,-19999,31,14500,0,3,0,1,2,0,0,1,0,01202,37,Wake County
244,279,125000,-19999,31,14500,0,1,0,1,1,0,0,1,0,01202,37,Wake County
190,190,12000,12000,0,-1,640,75,72,3,2,0,0,0,1,01201,37,Wake County
109,109,54000,24000,0,-1,1000,62,25,3,1,0,0,1,0,01201,37,Wake County
109,116,54000,30000,0,-1,1000,61,25,3,2,0,0,1,0,01201,37,Wake County
91,91,162000,122000,14,4050,0,29,0,1,2,0,0,1,0,01202,37,Wake County
91,99,162000,40000,14,4050,0,31,0,1,1,0,0,1,0,01202,37,Wake County
192,192,26800,15600,0,-1,1100,67,57,3,2,0,0,0,1,01202,37,Wake County
192,160,26800,11200,0,-1,1100,66,57,3,1,0,0,0,1,01202,37,Wake County
47,47,126430,126430,23,5750,0,40,0,1,2,0,0,1,0,01201,37,Wake County
52,51,54830,43830,11,2750,0,72,0,2,1,0,0,1,0,01202,37,Wake County
52,50,54830,11000,11,2750,0,67,0,2,2,0,0,1,0,01202,37,Wake County
377,377,29700,18700,0,-1,900,25,45,3,2,0,0,0,1,01202,37,Wake County
377,387,29700,11000,0,-1,900,31,45,3,1,0,0,0,1,01202,37,Wake County
70,70,52000,52000,23,925,0,26,0,1,2,0,0,1,0,01202,37,Wake County
121,121,50000,50000,0,-1,1200,37,31,3,2,0,0,1,0,01201,37,Wake County
57,57,256000,255400,6,2050,0,49,0,1,1,0,0,1,0,01201,37,Wake County
57,47,256000,-1400,6,2050,0,47,0,1,2,0,0,1,0,01201,37,Wake County
57,57,256000,2000,6,2050,0,17,0,1,1,0,0,1,0,01201,37,Wake County
57,57,256000,0,6,2050,0,15,0,1,1,0,0,1,0,01201,37,Wake County
99,99,8400,8400,0,-1,230,74,33,3,2,0,0,1,0,01201,37,Wake County
129,129,40000,40000,0,-1,1400,44,51,3,1,0,0,0,1,01201,37,Wake County
129,100,40000,0,0,-1,1400,40,51,3,2,0,0,0,1,01201,37,Wake County
129,94,40000,-19999,0,-1,1400,14,51,3,2,0,0,0,1,01201,37,Wake County
129,111,40000,-19999,0,-1,1400,11,51,3,1,0,0,0,1,01201,37,Wake County
129,94,40000,-19999,0,-1,1400,9,51,3,2,0,0,0,1,01201,37,Wake County
72,72,99400,84800,12,2150,0,54,0,1,2,0,0,0,1,01202,37,Wake County
72,73,99400,14600,12,2150,0,55,0,1,1,0,0,0,1,01202,37,Wake County
